date,symb,clos,stge,wrsi,ws30,volu,DlPer,rvol,vspk,ascr,arnk,chan,g200,zone,rsi,delt,bbup,vtrd,bbbw,bbsq,g050,g020,adx,open,bbdn,shgh,slw,high,low,eqb,s020,s050,s100,s200,h52h,l52l,vrnk,rrnk,tren,tstr,vola,mpat,pcon,psta,pend,ppnt,xpat,patt,obv,sect
2025-08-26,DELTACORP,86.22,Stage 4 (Downtrend),43.16,89.02,4223487,33.78,0.9,False,36.41,47.0,1.11,False,Near Discount,47.85,39.36,False,Decreasing,0.1495,False,False,True,17.43,85.27,False,147.41,78.96,87.3,83.6,113.18,85.86,88.03,88.83,97.11,142.18,76.66,24.0,280.0,Sideways,Moderate,49.58,Symmetrical Triangle,74,02-05-2025,08-08-2025,H1:02-05-2025@93.78 ; H2:04-07-2025@90.4 ; L1:20-06-2025@87.56 ; L2:08-08-2025@82.86,Rounding Top(59),Symmetrical Triangle(74) | Rounding Top(59),199458665,Hotels & Entertainment Services
2025-08-26,SANGHVIMOV,345.75,Stage 2 (Uptrend),61.57,277.28,1045311,34.19,0.95,False,36.14,48.0,3.81,True,Near Discount,71.39,27.36,False,Increasing,0.426,False,True,True,44.28,333.05,False,570.32,210.3,358.75,327.7,390.31,306.6,287.92,288.26,287.55,475.95,206.0,83.0,251.0,Uptrend,Strong,50.16,Double Bottom,78,09-05-2025,25-07-2025,P1:09-05-2025@260.05 ; P2:25-07-2025@259.95,Rising Wedge(77) | Rounding Bottom(71) | Ascending Channel(69),Double Bottom(78) | Rising Wedge(77) | Rounding Bottom(71) | Ascending Channel(69),9254669,Professional & Commercial Services
2025-08-26,TI,473.85,Stage 2 (Uptrend),63.43,339.2,729803,45.37,0.31,False,34.58,49.0,-1.84,True,Near Premium,50.39,10.58,False,Decreasing,0.1217,False,True,False,37.92,482.75,False,527.35,218.91,485.55,470.0,373.13,495.5,426.2,368.77,356.07,529.9,199.53,102.0,723.0,Uptrend,Strong,40.48,No Clear Pattern,0,,,,,No Clear Pattern,232761048,Beverages
2025-08-26,RSYSTEMS,465.4,Stage 1/3 (Neutral),61.25,383.24,735993,17.28,0.53,False,34.25,50.0,-2.43,True,Near Premium,62.16,15.86,False,Decreasing,0.1441,False,True,True,30.31,477.0,False,547.65,293.6,478.0,462.0,420.62,431.78,439.73,396.62,411.6,553.1,283.0,100.0,532.0,Uptrend,Strong,40.16,Broadening Formation,68,28-02-2025,08-08-2025,H1:18-04-2025@330.45 ; H2:18-07-2025@447.75 ; L1:28-02-2025@317.35 ; L2:08-08-2025@418.5,,Broadening Formation(68),30819065,Software & IT Services
2025-08-26,RALLIS,366.25,Stage 2 (Uptrend),65.25,283.9,934703,44.9,0.87,False,34.23,51.0,-3.64,True,Near Premium,50.33,5.09,False,Increasing,0.0748,True,True,False,29.72,380.1,False,381.05,202.06,381.8,361.05,291.56,373.41,349.59,307.56,288.36,385.9,196.0,92.0,292.0,Uptrend,Strong,36.42,Long-term Rounding Bottom,75,21-08-2024,26-08-2025,Start:21-08-2024@349.05 ; Q1:22-11-2024@318.35 ; Mid:20-02-2025@209.68 ; Q3:29-05-2025@287.01 ; End:26-08-2025@366.25,Broadening Formation(68),Long-term Rounding Bottom(75) | Broadening Formation(68),65069145,Chemicals
2025-08-26,PAISALO,30.39,Stage 4 (Downtrend),37.8,33.15,10837776,61.82,1.86,False,32.94,52.0,-1.97,False,Near Discount,45.45,53.5,False,Increasing,0.0482,True,False,False,27.41,31.0,False,79.31,29.5,31.0,29.86,54.4,30.67,30.96,31.77,38.42,65.36,29.38,11.0,83.0,Downtrend,Strong,21.03,Triple Top,74,06-06-2025,25-07-2025,P1:06-06-2025@31.74 ; P2:27-06-2025@31.76 ; P3:25-07-2025@32.52,,Triple Top(74),146320246,Banking Services
2025-08-26,ITDCEM,725.4,Stage 2 (Uptrend),52.94,661.27,446021,53.71,0.71,False,32.35,53.0,-4.8,True,Near Premium,39.03,23.16,False,Increasing,0.109,False,False,False,15.02,762.0,False,934.5,383.5,762.0,720.0,659.0,764.14,811.83,716.81,622.51,944.0,466.6,145.0,390.0,Sideways,Moderate,49.51,Broadening Formation,68,03-01-2025,08-08-2025,H1:03-01-2025@540.1 ; H2:04-07-2025@902.3 ; L1:24-01-2025@513.6 ; L2:08-08-2025@725.65,,Broadening Formation(68),88162002,NO DATA
2025-08-26,SKIPPER,524.3,Stage 2 (Uptrend),56.58,467.86,615799,40.2,0.36,False,32.29,54.0,-4.32,True,Near Premium,52.7,21.16,False,Decreasing,0.1569,False,True,True,35.61,548.0,False,637.85,277.6,549.5,522.2,457.72,519.94,500.34,485.42,488.84,665.0,342.5,121.0,684.0,Uptrend,Strong,50.58,No Clear Pattern,0,,,,,No Clear Pattern,98390862,Construction & Engineering
2025-08-26,PTC,178.79,Stage 2 (Uptrend),50.83,171.63,1792196,66.17,1.34,False,32.04,55.0,-4.74,True,Equilibrium,42.7,27.57,False,Increasing,0.1277,False,False,False,20.04,187.68,False,242.16,128.69,187.75,177.99,185.42,185.01,183.56,180.55,167.35,246.85,127.69,50.0,146.0,Sideways,Moderate,42.14,Triple Bottom,86,09-05-2025,08-08-2025,P1:09-05-2025@171.34 ; P2:20-06-2025@169.69 ; P3:08-08-2025@174.38,,Triple Bottom(86),45687417,Electrical Utilities & IPPs
2025-08-26,STAR,860.25,Stage 2 (Uptrend),57.42,749.45,368686,56.59,0.81,False,31.72,56.0,-4.73,True,Near Premium,48.81,11.5,False,Increasing,0.2086,False,False,False,20.74,902.95,False,954.55,373.9,902.95,849.1,664.22,860.47,873.18,787.1,725.87,972.0,513.05,168.0,320.0,Sideways,Moderate,52.1,Head and Shoulders,92,03-01-2025,21-03-2025,LS:03-01-2025@698.0 ; H:07-02-2025@748.6 ; RS:21-03-2025@702.2,Triple Top(90) | Double Top(86) | Broadening Formation(68),Head and Shoulders(92) | Triple Top(90) | Double Top(86) | Broadening Formation(68),38899307,Pharmaceuticals
2025-08-26,KRBL,447.05,Stage 2 (Uptrend),65.31,340.96,704452,29.34,0.23,False,31.49,57.0,-1.11,True,Near Premium,56.08,9.69,False,Decreasing,0.3937,False,True,True,32.82,452.05,False,487.15,248.25,464.95,442.55,367.7,429.81,400.53,364.34,324.66,495.0,241.25,108.0,777.0,Uptrend,Strong,69.65,Ascending Channel,73,28-02-2025,01-08-2025,UL1:21-03-2025@282.45 ; UL2:25-04-2025@307.3 ; UL3:06-06-2025@372.3 ; UL4:18-07-2025@406.8 ; LL1:28-02-2025@253.2 ; LL2:09-05-2025@300.95 ; LL3:20-06-2025@342.35 ; LL4:01-08-2025@369.95,Broadening Formation(68),Ascending Channel(73) | Broadening Formation(68),108774235,Food & Tobacco
2024-10-09,CENTURYTEX,2714.05,Unknown,67.79,,115737,29.97,0.18,False,31.41,58.0,0.33,False,Near Premium,53.24,7.57,False,Decreasing,0.11,True,True,False,30.13,2705.0,False,2896.1,1842.3,2749.0,2697.3,2369.2,2770.25,2482.67,,,2936.45,1691.5,311.0,814.0,Uptrend,Strong,48.96,Double Bottom,78,12-07-2024,16-08-2024,P1:12-07-2024@2141.45 ; P2:16-08-2024@2130.7,Flag Pattern (Bull Flag)(76),Double Bottom(78) | Flag Pattern (Bull Flag)(76),22547839,NO DATA
2025-08-26,HIKAL,255.75,Stage 4 (Downtrend),27.31,359.83,1217392,60.64,2.04,True,31.13,59.0,-0.02,False,Discount,24.9,44.97,False,Increasing,0.4069,False,False,False,62.14,255.8,False,444.75,249.3,258.65,249.0,347.02,282.96,322.5,358.62,370.04,464.75,245.0,71.0,73.0,Downtrend,Strong,39.29,Broadening Formation,72,14-02-2025,15-08-2025,H1:21-03-2025@410.45 ; H2:13-06-2025@375.8 ; L1:14-02-2025@341.75 ; L2:15-08-2025@249.3,,Broadening Formation(72),33806608,Pharmaceuticals
2025-08-26,RTNPOWER,11.93,Stage 2 (Uptrend),46.8,11.54,25957646,27.88,0.77,False,30.97,60.0,-1.4,False,Near Discount,35.82,30.6,False,Increasing,0.1276,False,False,False,28.59,12.1,False,20.1,8.74,12.2,11.9,14.42,12.38,13.76,12.36,12.12,17.19,8.44,6.0,348.0,Downtrend,Strong,30.89,Broadening Formation,68,28-02-2025,08-08-2025,H1:07-03-2025@10.26 ; H2:11-07-2025@16.12 ; L1:28-02-2025@8.91 ; L2:08-08-2025@11.85,,Broadening Formation(68),1016955637,Electrical Utilities & IPPs
2025-08-26,GENUSPOWER,351.05,Stage 2 (Uptrend),50.74,323.66,870529,59.56,0.86,False,30.56,61.0,-1.94,True,Equilibrium,41.75,27.77,False,Increasing,0.1353,False,False,False,19.44,358.0,False,465.8,243.2,359.15,348.5,354.5,363.53,364.75,346.9,347.6,486.05,236.85,95.0,297.0,Sideways,Moderate,31.14,Triple Top,82,27-06-2025,08-08-2025,P1:27-06-2025@373.65 ; P2:18-07-2025@366.75 ; P3:08-08-2025@372.05,Symmetrical Triangle(74),Triple Top(82) | Symmetrical Triangle(74),46615762,"Machinery, Equipment & Components"
2025-08-26,UJJIVANSFB,42.79,Stage 2 (Uptrend),49.42,41.8,6795556,70.51,1.2,False,29.08,62.0,-1.63,True,Equilibrium,41.02,17.51,False,Increasing,0.0563,True,False,False,30.97,43.5,False,51.35,31.38,43.62,42.27,41.36,43.38,46.18,44.73,39.67,51.87,30.88,17.0,174.0,Downtrend,Strong,26.92,Ascending Triangle,84,30-05-2025,15-08-2025,H1:18-07-2025@48.87 ; H2:08-08-2025@44.1 ; L1:30-05-2025@43.03 ; L2:15-08-2025@41.67,Rounding Top(79) | Diamond Bottom(76),Ascending Triangle(84) | Rounding Top(79) | Diamond Bottom(76),-171657862,Banking Services
2025-08-26,STARCEMENT,282.8,Stage 2 (Uptrend),73.5,224.65,1027780,30.61,0.58,False,29.07,63.0,0.86,True,Near Premium,64.56,5.73,False,Decreasing,0.2857,False,True,True,48.86,280.4,False,293.56,172.61,291.69,276.92,233.08,270.35,238.44,229.17,218.97,300.0,171.55,84.0,485.0,Uptrend,Strong,52.01,Triple Bottom,86,09-05-2025,11-07-2025,P1:09-05-2025@214.35 ; P2:20-06-2025@211.34 ; P3:11-07-2025@211.34,Cup and Handle(83) | Broadening Formation(68),Triple Bottom(86) | Cup and Handle(83) | Broadening Formation(68),105467740,Construction Materials
2025-08-26,GSFC,199.82,Stage 2 (Uptrend),49.61,194.46,1449580,65.43,0.63,False,28.97,64.0,-3.65,True,Near Discount,43.99,19.07,False,Increasing,0.0848,False,False,False,15.62,207.4,False,262.66,167.22,207.71,199.1,214.94,205.8,203.78,199.77,198.67,246.9,158.3,58.0,444.0,Sideways,Moderate,42.99,Triple Top,82,06-06-2025,08-08-2025,P1:06-06-2025@209.59 ; P2:04-07-2025@208.39 ; P3:08-08-2025@213.2,Rising Wedge(77) | Diamond Bottom(72),Triple Top(82) | Rising Wedge(77) | Diamond Bottom(72),194528410,Chemicals
2025-08-26,FOSECOIND,6488.5,Stage 2 (Uptrend),73.94,4341.4,44249,14.2,0.94,False,28.71,65.0,2.18,True,Premium,77.01,2.87,False,Decreasing,0.4254,False,True,True,33.81,6350.0,False,6499.5,3320.25,6645.0,6323.5,4909.88,5310.0,5044.6,4568.21,4262.08,6680.0,3205.0,477.0,256.0,Uptrend,Strong,87.88,Long-term Rounding Bottom,75,21-08-2024,26-08-2025,Start:21-08-2024@4921.45 ; Q1:22-11-2024@4396.85 ; Mid:20-02-2025@3422.15 ; Q3:29-05-2025@4618.6 ; End:26-08-2025@6488.5,,Long-term Rounding Bottom(75),732816,Chemicals
2025-08-26,ROHLTD,502.1,Stage 2 (Uptrend),69.96,392.35,563059,26.99,0.74,False,28.27,66.0,1.43,True,Premium,81.97,0.7,False,Decreasing,0.3051,False,True,True,28.33,495.0,False,502.25,306.5,505.15,488.8,404.38,424.32,409.17,393.16,374.21,505.65,301.1,130.0,367.0,Uptrend,Strong,56.55,Cup and Handle,83,21-03-2025,01-08-2025,RimL:21-03-2025@420.1 ; Btm:09-05-2025@343.3 ; RimR:21-07-2025@437.8 ; Hdl:01-08-2025@390.6,,Cup and Handle(83),17495005,Hotels & Entertainment Services
2025-08-26,MSTCLTD,438.4,Stage 4 (Downtrend),35.27,508.0,642536,62.12,3.42,True,28.17,67.0,-1.04,False,Discount,29.7,48.3,False,Increasing,0.1245,False,False,False,32.47,443.0,True,965.7,429.25,456.0,431.35,697.48,468.85,502.63,517.65,560.48,848.0,411.1,117.0,33.0,Downtrend,Strong,33.35,Triple Bottom,97,11-04-2025,20-06-2025,P1:11-04-2025@500.0 ; P2:09-05-2025@488.85 ; P3:20-06-2025@502.6,Double Top(73),Triple Bottom(97) | Double Top(73),9482816,Software & IT Services
2025-08-26,ZUARI,382.75,Stage 2 (Uptrend),81.16,229.75,732003,26.22,0.17,False,28.02,68.0,-0.33,True,Premium,69.82,2.74,False,Decreasing,0.3941,False,True,True,52.09,384.0,False,383.6,161.15,389.35,363.15,272.38,348.88,265.1,240.92,224.46,393.55,169.2,101.0,821.0,Uptrend,Strong,108.62,Triple Bottom,86,30-05-2025,11-07-2025,P1:30-05-2025@209.03 ; P2:20-06-2025@203.56 ; P3:11-07-2025@202.41,,Triple Bottom(86),78086465,Chemicals
2025-08-26,PGIL,1277.9,Stage 4 (Downtrend),47.57,1325.56,218091,66.05,1.66,False,27.87,69.0,-4.5,False,Near Premium,38.76,25.57,False,Increasing,0.2773,False,False,False,15.57,1338.1,False,1691.35,614.45,1349.9,1270.0,1152.9,1361.1,1453.94,1317.03,1329.67,1717.0,858.05,215.0,98.0,Sideways,Moderate,60.55,Inverse Head and Shoulders,88,28-02-2025,13-06-2025,LS:28-02-2025@1342.05 ; H:02-05-2025@943.3 ; RS:13-06-2025@1346.2,Diamond Top(76) | Broadening Formation(72),Inverse Head and Shoulders(88) | Diamond Top(76) | Broadening Formation(72),7978337,Textiles & Apparel
2025-08-26,DATAMATICS,998.25,Stage 2 (Uptrend),75.21,690.5,271620,27.09,0.51,False,27.11,70.0,0.83,True,Near Premium,59.12,10.87,False,Decreasing,0.2209,False,True,True,36.68,990.0,False,1083.8,483.35,1009.0,970.3,783.58,985.65,812.36,708.88,661.99,1120.0,515.05,192.0,554.0,Uptrend,Strong,70.95,Long-term Cup and Handle,83,28-08-2024,19-06-2025,RimL:28-08-2024@707.15 ; Btm:21-11-2024@517.2 ; RimR:07-02-2025@684.7 ; Hdl:19-06-2025@591.75,Diamond Bottom(76),Long-term Cup and Handle(83) | Diamond Bottom(76),41796764,Software & IT Services
2025-08-26,FINEORG,4660.5,Stage 2 (Uptrend),48.72,4460.31,56850,75.22,3.45,True,26.49,71.0,-1.52,True,Equilibrium,31.3,18.21,False,Increasing,0.1679,False,False,False,39.21,4732.5,False,5872.65,3503.15,4824.5,4602.5,4687.9,4977.42,5037.94,4726.63,4578.06,5698.0,3407.0,430.0,32.0,Downtrend,Strong,23.76,Rounding Top,83,17-06-2025,26-08-2025,Start:17-06-2025@4669.0 ; Q1:03-07-2025@5273.7 ; Mid:22-07-2025@5358.4 ; Q3:07-08-2025@5002.0 ; End:26-08-2025@4660.5,Broadening Formation(72),Rounding Top(83) | Broadening Formation(72),1593687,Chemicals
2025-08-26,SHREDIGCEM,96.98,Stage 2 (Uptrend),66.6,77.96,2731313,36.61,2.16,True,26.49,71.0,-3.02,True,Near Premium,63.62,9.95,False,Increasing,0.3028,False,True,True,29.25,100.0,False,104.08,64.17,100.8,96.0,84.12,87.14,83.18,80.69,79.72,107.7,63.55,31.0,65.0,Uptrend,Strong,60.99,No Clear Pattern,0,,,,,No Clear Pattern,31326902,Construction Materials
2025-08-26,BCG,15.77,Stage 2 (Uptrend),66.13,10.11,16290778,50.17,0.66,False,25.69,73.0,-4.31,False,Near Premium,54.97,28.32,False,Increasing,0.3009,True,True,True,19.04,16.48,False,20.71,6.86,16.48,15.56,13.78,15.28,13.03,,,22.0,6.8,8.0,417.0,Sideways,Moderate,79.71,Insufficient Data,0,,,,,Insufficient Data,-18714740,Media & Publishing
2025-08-26,BAJAJCON,229.51,Stage 2 (Uptrend),63.43,187.71,1050841,42.03,2.2,True,24.12,74.0,0.57,True,Near Premium,54.06,20.57,False,Increasing,0.0484,True,True,True,27.64,228.2,False,281.15,155.54,234.99,225.1,218.34,226.54,222.09,196.85,192.82,288.95,151.0,81.0,63.0,Uptrend,Strong,21.22,No Clear Pattern,0,,,,,No Clear Pattern,73904549,Personal & Household Products & Services
2025-08-26,RAIN,140.55,Stage 4 (Downtrend),44.6,142.56,1709855,58.71,0.56,False,24.03,75.0,-3.94,False,Near Discount,31.82,28.65,False,Increasing,0.1273,False,False,False,21.75,146.31,False,193.75,121.57,146.85,139.81,157.66,154.54,150.96,147.52,149.18,197.0,117.06,53.0,499.0,Sideways,Moderate,37.65,Broadening Formation,68,25-04-2025,08-08-2025,H1:25-04-2025@145.68 ; H2:08-08-2025@160.31 ; L1:09-05-2025@136.91 ; L2:11-07-2025@146.0,,Broadening Formation(68),110833986,Chemicals
2025-08-26,THANGAMAYL,2224.0,Stage 2 (Uptrend),65.67,1926.22,107972,38.71,2.3,True,24.01,76.0,2.63,True,Near Premium,82.03,16.08,False,Increasing,0.1966,False,True,True,34.18,2167.0,False,2595.7,1200.65,2270.0,2167.0,1898.18,1997.08,1932.14,1953.11,1925.39,2650.0,1523.1,320.0,60.0,Uptrend,Strong,23.79,Double Bottom,82,13-06-2025,25-07-2025,P1:13-06-2025@1852.2 ; P2:25-07-2025@1833.6,Rising Wedge(81) | Rounding Bottom(75) | Ascending Channel(73),Double Bottom(82) | Rising Wedge(81) | Rounding Bottom(75) | Ascending Channel(73),1548661,Specialty Retailers
2025-08-26,BOMDYEING,173.6,Stage 2 (Uptrend),55.66,149.03,1376603,30.47,0.79,False,23.9,77.0,-4.03,True,Near Discount,54.02,32.29,False,Decreasing,0.1239,False,True,True,19.74,180.89,False,249.63,123.43,181.0,172.6,186.53,169.47,166.11,153.67,163.4,256.4,117.5,60.0,336.0,Sideways,Moderate,42.92,Double Bottom,78,11-07-2025,08-08-2025,P1:11-07-2025@159.88 ; P2:08-08-2025@159.56,Symmetrical Triangle(74),Double Bottom(78) | Symmetrical Triangle(74),245882671,Textiles & Apparel
2024-10-09,LAXMIMACH,17324.6,Unknown,60.48,,13700,48.39,1.56,False,23.73,78.0,1.26,False,Near Premium,57.45,9.77,False,Increasing,0.1905,False,True,True,31.94,17108.6,False,18421.3,14552.4,17876.95,17070.0,16486.85,16817.56,15888.58,,,19199.95,14325.0,654.0,110.0,Uptrend,Strong,46.11,No Clear Pattern,0,,,,,No Clear Pattern,39266,NO DATA
2025-08-26,GRINDWELL,1560.8,Stage 4 (Downtrend),42.37,1657.56,150762,85.79,2.54,True,23.53,79.0,-0.53,False,Near Discount,48.78,40.7,False,Increasing,0.0942,False,False,True,31.66,1569.1,False,2950.95,1406.05,1577.7,1546.2,2178.5,1515.02,1639.74,1679.77,1772.94,2632.0,1356.05,269.0,53.0,Downtrend,Strong,22.21,Pennant Pattern,77,17-12-2024,28-01-2025,PoleS:17-12-2024@2215.1 ; PoleE:08-01-2025@1850.3 ; Consol:28-01-2025@1772.15,Broadening Formation(72),Pennant Pattern(77) | Broadening Formation(72),1673926,"Machinery, Equipment & Components"
2025-08-26,WSTCSTPAPR,520.1,Stage 1/3 (Neutral),53.06,475.73,452225,16.95,1.49,False,23.52,80.0,-1.37,True,Near Discount,52.13,19.2,False,Decreasing,0.146,False,False,True,27.83,527.35,False,738.7,391.2,548.9,515.2,564.95,508.52,522.98,493.64,504.18,643.7,385.1,142.0,117.0,Downtrend,Strong,57.19,Rounding Top,71,03-06-2025,26-08-2025,Start:03-06-2025@484.15 ; Q1:24-06-2025@508.95 ; Mid:15-07-2025@551.3 ; Q3:05-08-2025@517.05 ; End:26-08-2025@520.1,,Rounding Top(71),9480887,Paper & Forest Products
2025-08-26,EQUITASBNK,52.24,Stage 4 (Downtrend),35.8,61.3,4444013,56.56,1.32,False,23.22,81.0,-2.57,False,Discount,28.26,39.88,False,Increasing,0.1569,False,False,False,32.44,53.62,False,107.29,52.24,53.62,51.75,79.76,55.89,61.26,62.67,63.28,86.9,51.75,23.0,152.0,Downtrend,Strong,31.87,Symmetrical Triangle,74,09-05-2025,04-07-2025,H1:13-06-2025@68.42 ; H2:04-07-2025@67.93 ; L1:09-05-2025@60.4 ; L2:20-06-2025@64.44,Triple Top(70) | Double Top(66) | Rounding Top(59),Symmetrical Triangle(74) | Triple Top(70) | Double Top(66) | Rounding Top(59),-159281472,Banking Services
2025-08-26,DCBBANK,122.12,Stage 1/3 (Neutral),41.29,128.37,1892306,67.53,1.11,False,23.11,82.0,-0.09,False,Equilibrium,30.95,19.01,False,Increasing,0.1821,False,False,False,34.57,122.23,False,149.47,101.92,124.34,121.17,125.7,127.26,136.97,136.12,126.3,150.79,101.41,48.0,192.0,Downtrend,Strong,31.61,Flag Pattern (Bear Flag),76,17-12-2024,28-01-2025,PoleS:17-12-2024@126.8 ; PoleE:08-01-2025@116.51 ; Consol:28-01-2025@116.65,Broadening Formation(68),Flag Pattern (Bear Flag)(76) | Broadening Formation(68),34899235,Banking Services
2025-08-26,MARKSANS,173.27,Stage 4 (Downtrend),32.26,226.21,1329881,48.97,0.68,False,23.04,83.0,-2.86,False,Discount,18.61,51.7,False,Decreasing,0.4235,False,False,False,50.48,178.37,False,353.4,173.27,178.37,171.8,263.33,201.55,230.8,232.46,250.17,358.7,171.0,65.0,403.0,Downtrend,Strong,47.18,Double Top,66,30-05-2025,04-07-2025,P1:30-05-2025@261.42 ; P2:04-07-2025@263.05,Rounding Top(59),Double Top(66) | Rounding Top(59),116762548,Pharmaceuticals
2025-08-26,WEBELSOLAR,1253.2,Stage 4 (Downtrend),47.75,1266.34,180598,57.65,0.7,False,22.63,84.0,-2.77,False,Near Premium,41.09,32.8,False,Decreasing,0.1821,False,False,False,16.89,1288.9,False,1837.0,537.3,1297.4,1250.0,1187.15,1324.36,1322.71,1336.09,1346.45,1865.0,803.5,245.0,396.0,Sideways,Moderate,55.63,Double Top,78,25-07-2025,15-08-2025,P1:25-07-2025@1380.4 ; P2:15-08-2025@1358.4,Symmetrical Triangle(74),Double Top(78) | Symmetrical Triangle(74),7290701,Renewable Energy
2025-08-26,VSTTILLERS,5386.6,Stage 2 (Uptrend),70.71,3978.23,41252,36.01,0.85,False,22.22,85.0,0.37,True,Premium,75.39,2.41,False,Decreasing,0.2864,False,True,True,46.15,5367.0,False,5386.6,3170.0,5519.7,5301.0,4278.3,4922.33,4439.57,4076.34,4212.19,5519.7,3082.0,486.0,300.0,Uptrend,Strong,40.9,No Clear Pattern,0,,,,,No Clear Pattern,1518811,"Machinery, Equipment & Components"
2025-08-26,GREAVESCOT,202.18,Stage 4 (Downtrend),47.93,212.27,1073045,42.71,0.19,False,21.69,86.0,-2.33,False,Equilibrium,43.06,36.72,False,Decreasing,0.1091,False,False,False,27.23,207.0,False,296.49,115.7,207.11,201.1,206.1,210.96,206.01,203.44,219.06,319.5,154.5,79.0,807.0,Uptrend,Strong,45.11,Triple Bottom,82,30-05-2025,25-07-2025,P1:30-05-2025@199.49 ; P2:20-06-2025@195.15 ; P3:25-07-2025@200.15,Cup and Handle(79) | Double Top(78) | Symmetrical Triangle(74),Triple Bottom(82) | Cup and Handle(79) | Double Top(78) | Symmetrical Triangle(74),539009130,"Machinery, Equipment & Components"
2025-08-26,ASHAPURMIN,485.2,Stage 2 (Uptrend),56.7,418.72,442435,22.74,0.81,False,21.47,87.0,0.51,True,Near Premium,42.64,17.34,False,Decreasing,0.169,False,False,False,25.81,482.75,False,569.5,216.85,493.2,476.15,393.18,518.98,490.45,433.2,411.63,587.0,200.45,147.0,320.0,Uptrend,Strong,47.12,Flag Pattern (Bull Flag),80,17-12-2024,28-01-2025,PoleS:17-12-2024@432.4 ; PoleE:08-01-2025@484.65 ; Consol:28-01-2025@471.2,Broadening Formation(68),Flag Pattern (Bull Flag)(80) | Broadening Formation(68),20069846,Metals & Mining
2025-08-26,AURIONPRO,1312.1,Stage 4 (Downtrend),43.38,1428.51,161174,74.27,1.56,False,21.15,88.0,-1.24,False,Discount,35.69,34.12,False,Increasing,0.1294,False,False,False,18.92,1328.6,False,1951.95,1279.7,1337.0,1292.2,1615.82,1398.19,1442.34,1432.99,1498.69,1991.75,1249.05,261.0,110.0,Sideways,Moderate,41.53,Symmetrical Triangle,78,20-06-2025,15-08-2025,H1:11-07-2025@1611.0 ; H2:15-08-2025@1478.9 ; L1:20-06-2025@1296.4 ; L2:01-08-2025@1362.1,Rounding Top(63),Symmetrical Triangle(78) | Rounding Top(63),-693032,Software & IT Services
2025-08-26,RICOAUTO,88.14,Stage 1/3 (Neutral),58.48,71.82,2391949,30.83,0.25,False,21.08,89.0,-6.23,True,Near Discount,58.41,30.95,False,Decreasing,0.5788,False,True,True,40.41,94.0,False,144.69,57.26,94.02,87.26,100.98,80.35,77.36,73.44,77.35,127.65,54.0,36.0,766.0,Uptrend,Strong,79.79,Symmetrical Triangle,74,06-06-2025,08-08-2025,H1:06-06-2025@81.98 ; H2:11-07-2025@77.95 ; L1:20-06-2025@73.7 ; L2:08-08-2025@67.45,,Symmetrical Triangle(74),125832448,Automobiles & Auto Parts
2025-08-26,VIPIND,413.5,Stage 2 (Uptrend),52.54,363.44,508355,70.56,1.31,False,21.02,90.0,-1.08,True,Equilibrium,41.33,29.89,False,Increasing,0.1665,False,False,False,22.71,418.0,False,579.75,260.0,422.9,410.55,419.88,432.93,436.23,384.52,395.33,589.75,248.35,135.0,154.0,Sideways,Moderate,38.16,Rounding Top,71,17-06-2025,26-08-2025,Start:17-06-2025@419.5 ; Q1:03-07-2025@413.05 ; Mid:22-07-2025@455.55 ; Q3:07-08-2025@450.1 ; End:26-08-2025@413.5,Broadening Formation(68),Rounding Top(71) | Broadening Formation(68),82265465,Textiles & Apparel
2025-08-26,ARIES,428.8,Stage 2 (Uptrend),74.17,309.19,490017,26.99,1.09,False,21.01,91.0,-0.41,True,Premium,62.32,6.76,False,Decreasing,0.2006,False,True,True,31.92,430.55,False,436.4,202.15,456.6,423.0,319.27,392.91,363.76,328.6,307.06,459.9,220.11,136.0,203.0,Uptrend,Strong,71.27,Symmetrical Triangle,74,07-02-2025,20-06-2025,H1:07-02-2025@271.1 ; H2:16-05-2025@306.85 ; L1:30-05-2025@298.4 ; L2:20-06-2025@314.95,,Symmetrical Triangle(74),18166376,Chemicals
2025-08-26,AVANTIFEED,639.95,Stage 4 (Downtrend),38.8,769.23,309855,49.86,0.66,False,19.83,92.0,1.24,False,Near Discount,35.98,33.63,False,Decreasing,0.1033,False,False,False,19.69,632.1,False,933.9,491.3,643.0,624.25,712.6,659.5,703.9,768.82,729.33,964.2,541.5,180.0,417.0,Sideways,Moderate,32.29,Broadening Formation,68,03-01-2025,08-08-2025,H1:03-01-2025@678.05 ; H2:18-07-2025@750.85 ; L1:14-02-2025@659.0 ; L2:08-08-2025@637.6,,Broadening Formation(68),126873110,Food & Tobacco
